,Gender,12percentage,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,Salary
2954,0,89.0,2,0,13,86.4,20,520000
2955,0,96.5,2,0,8,78.56,21,200000
2956,1,68.0,2,0,4,66.0,23,240000
2957,1,69.67,1,0,13,71.9,25,550000
2958,1,70.0,2,0,7,66.0,14,630000
2959,1,67.0,2,0,8,65.0,11,150000
2960,1,68.6,2,0,8,72.56,13,420000
2961,0,79.0,2,0,10,78.7,23,250000
2962,1,61.83,2,0,13,73.0,14,350000
2963,1,90.6,1,0,4,76.8,13,560000
2964,1,61.0,2,3,2,65.0,23,4000000
2965,1,90.6,2,0,15,61.0,21,145000
2966,1,78.2,2,0,15,69.0,24,360000
2967,1,82.5,2,0,3,66.15,16,345000
2968,1,60.2,2,0,4,58.0,7,120000
2969,0,60.0,2,0,4,66.0,23,360000
2970,1,80.8,1,0,16,72.0,4,500000
2971,1,82.0,2,0,8,71.92,4,320000
2972,1,74.4,2,0,4,67.5,23,180000
2973,1,82.0,2,0,4,81.0,23,440000
2974,1,84.5,2,0,13,67.68,21,150000
2975,1,74.92,2,0,3,64.21,18,120000
2976,1,74.8,2,0,8,72.09,17,390000
2977,1,70.0,2,0,4,65.0,23,180000
2978,1,81.2,1,0,16,90.32,24,600000
2979,1,75.0,2,0,3,79.0,23,380000
2980,1,92.25,2,0,16,67.22,11,380000
2981,1,78.86,2,0,3,74.44,11,415000
2982,1,86.8,2,0,15,76.27,20,425000
2983,0,79.75,2,0,8,79.0,20,200000
2984,1,58.6,2,0,8,63.0,16,105000
2985,1,86.6,2,0,6,75.67,20,470000
2986,0,76.4,1,0,13,80.26,4,375000
2987,1,95.3,2,0,3,74.8,21,575000
2988,0,95.0,2,0,3,77.5,21,420000
2989,1,86.7,2,0,4,70.51,21,300000
2990,1,89.6,2,3,2,74.0,0,500000
2991,1,83.3,2,3,2,68.5,23,445000
2992,1,73.0,2,3,2,85.0,12,400000
2993,0,73.0,2,0,8,70.0,20,120000
2994,0,77.0,2,0,13,75.2,20,120000
2995,1,65.56,2,0,13,73.19,13,385000
2997,1,75.5,2,0,13,69.3,20,200000
